"subplot_id","species_richness","shannon_diversity","simpson_diversity","pielou_evenness","exp_shannon","inv_simpson","site","CV","CV_rf","SV","CHV","CHV_nopca","image_type","year"
"4_2",5,1.49417513828931,0.75,0.928383211769586,4.45565973351251,1.33333333333333,"NSABHC0009",0.219899362,0.274924148,0.008476373,7.09e-08,0.00015977,"masked",2016
"4_3",4,1.10326349884835,0.622448979591837,0.795836389291164,3.01398613154508,1.60655737704918,"NSABHC0009",0.274403795,0.310700437,0.015218468,7.9e-08,0.000545691,"unmasked",2016
"4_3",4,1.10326349884835,0.622448979591837,0.795836389291164,3.01398613154508,1.60655737704918,"NSABHC0009",0.205875547,0.257380372,0.007561527,1.37e-07,0.000302742,"masked",2016
"4_5",7,1.66633258532833,0.743801652892562,0.856325553436927,5.29272155557515,1.34444444444444,"NSABHC0009",0.310083068,0.328451877,0.017989021,7.88e-08,0.00076504,"unmasked",2016
"4_5",7,1.66633258532833,0.743801652892562,0.856325553436927,5.29272155557515,1.34444444444444,"NSABHC0009",0.223170958,0.278800791,0.008575932,1.44e-07,0.000451007,"masked",2016
"5_1",6,1.73286795139986,0.8125,0.967132018086354,5.65685424949238,1.23076923076923,"NSABHC0009",0.307032461,0.358358678,0.024995329,4.7e-08,0.000307357,"unmasked",2016
"5_1",6,1.73286795139986,0.8125,0.967132018086354,5.65685424949238,1.23076923076923,"NSABHC0009",0.231806074,0.28972603,0.01045748,8.35e-08,0.000185949,"masked",2016
"5_2",3,0.729871209983116,0.417777777777778,0.664357405712226,2.07481337521643,2.3936170212766,"NSABHC0009",0.305786832,0.368881774,0.018940149,4.97e-08,0.000299096,"unmasked",2016
"5_2",3,0.729871209983116,0.417777777777778,0.664357405712226,2.07481337521643,2.3936170212766,"NSABHC0009",0.211629528,0.264533499,0.007283462,8.52e-08,0.000170536,"masked",2016
"5_3",3,0.600166073159646,0.314049586776859,0.546294702280502,1.82242143054562,3.18421052631579,"NSABHC0009",0.257493455,0.283993003,0.012398936,2.96e-08,0.000205205,"unmasked",2016
"5_3",3,0.600166073159646,0.314049586776859,0.546294702280502,1.82242143054562,3.18421052631579,"NSABHC0009",0.210211149,0.262787064,0.007610128,5.34e-08,0.000128118,"masked",2016
"5_4",8,1.83437197028162,0.81,0.882146448223672,6.26120069029542,1.23456790123457,"NSABHC0009",0.325210658,0.367417107,0.020565028,5.52e-08,0.000416415,"unmasked",2016
"5_4",8,1.83437197028162,0.81,0.882146448223672,6.26120069029542,1.23456790123457,"NSABHC0009",0.220066262,0.275071038,0.008248595,1.03e-07,0.000264289,"masked",2016
"5_5",3,0.639031859650177,0.34,0.581671865717887,1.894645708138,2.94117647058824,"NSABHC0009",0.351478043,0.420840857,0.038657334,5.86e-08,0.000477026,"unmasked",2016
"5_5",3,0.639031859650177,0.34,0.581671865717887,1.894645708138,2.94117647058824,"NSABHC0009",0.244642006,0.305931742,0.013218737,1.04e-07,0.000287746,"masked",2016
"1_1",2,0.693147180559945,0.5,1,2,2,"NSABHC0012",0.232189567,0.290330132,0.021260742,4.71e-08,0.000223591,"unmasked",2016
"1_1",2,0.693147180559945,0.5,1,2,2,"NSABHC0012",0.161940608,0.202501714,0.008781209,5.17e-08,0.00014436,"masked",2016
"1_2",4,1.33217904021012,0.72,0.960964047443681,3.789291416276,1.38888888888889,"NSABHC0012",0.207072714,0.258691786,0.0150551,5.41e-08,0.000249943,"unmasked",2016
"1_2",4,1.33217904021012,0.72,0.960964047443681,3.789291416276,1.38888888888889,"NSABHC0012",0.158958,0.198647383,0.008631755,5.63e-08,0.000163741,"masked",2016
"1_3",4,1.07354284640852,0.5625,0.774397470347699,2.92572655996732,1.77777777777778,"NSABHC0012",0.252194473,0.315232526,0.027072212,7.96e-08,0.000383296,"unmasked",2016
"1_3",4,1.07354284640852,0.5625,0.774397470347699,2.92572655996732,1.77777777777778,"NSABHC0012",0.193000197,0.24120482,0.014292631,9.14e-08,0.000259371,"masked",2016
"1_4",2,0.693147180559945,0.5,1,2,2,"NSABHC0012",0.179133674,0.223985412,0.014579415,4.63e-08,0.000195359,"unmasked",2016
"1_4",2,0.693147180559945,0.5,1,2,2,"NSABHC0012",0.168601823,0.210779171,0.012802289,6.72e-08,0.000171849,"masked",2016
"2_1",4,1.33217904021012,0.72,0.960964047443681,3.789291416276,1.38888888888889,"NSABHC0012",0.153859306,0.192281366,0.00815053,3.76e-08,0.000175451,"unmasked",2016
"2_1",4,1.33217904021012,0.72,0.960964047443681,3.789291416276,1.38888888888889,"NSABHC0012",0.148551391,0.185741568,0.007730686,5.13e-08,0.000149948,"masked",2016
"2_2",5,1.17865499634165,0.579881656804734,0.732339525020296,3.25,1.72448979591837,"NSABHC0012",0.16992117,0.212398469,0.010728374,4.93e-08,0.000254587,"unmasked",2016
"2_2",5,1.17865499634165,0.579881656804734,0.732339525020296,3.25,1.72448979591837,"NSABHC0012",0.16372283,0.204694492,0.010059315,6.66e-08,0.000210019,"masked",2016
"2_3",3,0.848685557726417,0.493827160493827,0.77250688571426,2.33657354148564,2.025,"NSABHC0012",0.195664746,0.244586416,0.015829135,5.49e-08,0.000279095,"unmasked",2016
"2_3",3,0.848685557726417,0.493827160493827,0.77250688571426,2.33657354148564,2.025,"NSABHC0012",0.181871782,0.227314936,0.013375092,7.8e-08,0.000240842,"masked",2016
"2_4",2,0.693147180559945,0.5,1,2,2,"NSABHC0012",0.214816316,0.268491101,0.035764361,6.51e-08,0.000285258,"unmasked",2016
"2_4",2,0.693147180559945,0.5,1,2,2,"NSABHC0012",0.174121794,0.217677306,0.017442401,8.14e-08,0.000211608,"masked",2016
"2_5",2,0.693147180559945,0.5,1,2,2,"NSABHC0012",0.185696094,0.232091024,0.036762712,5.12e-08,0.000267232,"unmasked",2016
"2_5",2,0.693147180559945,0.5,1,2,2,"NSABHC0012",0.164027294,0.205000635,0.019333068,6.77e-08,0.000222187,"masked",2016
"3_1",7,1.79175946922805,0.805555555555556,0.920782221161602,6,1.24137931034483,"NSABHC0012",0.183398477,0.229232371,0.014599039,6.22e-08,0.00038424,"unmasked",2016
"3_1",7,1.79175946922805,0.805555555555556,0.920782221161602,6,1.24137931034483,"NSABHC0012",0.169765197,0.212227856,0.012199388,8.42e-08,0.000318128,"masked",2016
"3_2",4,1.15374194270109,0.612244897959184,0.832248889600231,3.17003282492367,1.63333333333333,"NSABHC0012",0.189042155,0.236290109,0.013366215,4.83e-08,0.000278205,"unmasked",2016
"3_2",4,1.15374194270109,0.612244897959184,0.832248889600231,3.17003282492367,1.63333333333333,"NSABHC0012",0.182775928,0.228496186,0.012647866,6.55e-08,0.00023203,"masked",2016
"3_3",3,0.950270539233235,0.56,0.864973520717927,2.58640928985893,1.78571428571429,"NSABHC0012",0.18036956,0.225428222,0.013472271,1.11e-07,0.000432467,"unmasked",2016
"3_3",3,0.950270539233235,0.56,0.864973520717927,2.58640928985893,1.78571428571429,"NSABHC0012",0.169871741,0.212296426,0.011862555,7.67e-08,0.000190151,"masked",2016
"3_4",2,0.500402423538188,0.32,0.721928094887362,1.64938488846612,3.125,"NSABHC0012",0.218934071,0.273703503,0.031038974,7.99e-08,0.000372182,"unmasked",2016
"3_4",2,0.500402423538188,0.32,0.721928094887362,1.64938488846612,3.125,"NSABHC0012",0.172765535,0.215971924,0.015464189,1.04e-07,0.000295037,"masked",2016
"3_5",2,0.693147180559945,0.5,1,2,2,"NSABHC0012",0.221403321,0.276788386,0.033442844,5.43e-08,0.000253545,"unmasked",2016
"3_5",2,0.693147180559945,0.5,1,2,2,"NSABHC0012",0.172257981,0.215345303,0.015888203,7.05e-08,0.000193537,"masked",2016
"4_2",6,1.74786809746676,0.816326530612245,0.975503759006108,5.74234749205346,1.225,"NSABHC0012",0.170277919,0.212802212,0.013660828,4.54e-08,0.000241161,"unmasked",2016
"4_2",6,1.74786809746676,0.816326530612245,0.975503759006108,5.74234749205346,1.225,"NSABHC0012",0.159055043,0.198754846,0.011656804,6.23e-08,0.000202206,"masked",2016
"4_3",7,1.76776147228933,0.793388429752066,0.908449690314596,5.8577259919198,1.26041666666667,"NSABHC0012",0.153544933,0.191927745,0.010731383,2.73e-08,0.000105561,"unmasked",2016
"4_3",7,1.76776147228933,0.793388429752066,0.908449690314596,5.8577259919198,1.26041666666667,"NSABHC0012",0.14905916,0.186317239,0.010024673,4.11e-08,9.63e-05,"masked",2016
"4_4",4,1.15374194270109,0.612244897959184,0.832248889600231,3.17003282492367,1.63333333333333,"NSABHC0012",0.195225561,0.244047322,0.022228622,5.41e-08,0.000259811,"unmasked",2016
"4_4",4,1.15374194270109,0.612244897959184,0.832248889600231,3.17003282492367,1.63333333333333,"NSABHC0012",0.157063148,0.196272825,0.012522118,7.11e-08,0.000202854,"masked",2016
"4_5",3,0.683738905848754,0.37037037037037,0.622365972874449,1.98127168926922,2.7,"NSABHC0012",0.172794874,0.215939515,0.011209612,4.46e-08,0.000199323,"unmasked",2016
"4_5",3,0.683738905848754,0.37037037037037,0.622365972874449,1.98127168926922,2.7,"NSABHC0012",0.162859487,0.203534242,0.009829583,6.04e-08,0.000163806,"masked",2016
"5_3",3,1.05492016798614,0.64,0.960229717860761,2.87174588749259,1.5625,"NSABHC0012",0.145715848,0.182125767,0.010497118,5.04e-08,0.000267425,"unmasked",2016
"5_3",3,1.05492016798614,0.64,0.960229717860761,2.87174588749259,1.5625,"NSABHC0012",0.1428865,0.178571059,0.010037668,7.41e-08,0.000238462,"masked",2016
"5_4",5,1.49417513828931,0.75,0.928383211769586,4.45565973351251,1.33333333333333,"NSABHC0012",0.212190614,0.265248384,0.020599391,6.87e-08,0.000416039,"unmasked",2016
"5_4",5,1.49417513828931,0.75,0.928383211769586,4.45565973351251,1.33333333333333,"NSABHC0012",0.207651859,0.259579938,0.02014838,1.01e-07,0.000371993,"masked",2016
"5_5",5,1.56071040904141,0.777777777777778,0.969723899868247,4.7622031559046,1.28571428571429,"NSABHC0012",0.183580916,0.229453198,0.014246445,4.79e-08,0.000230161,"unmasked",2016
"5_5",5,1.56071040904141,0.777777777777778,0.969723899868247,4.7622031559046,1.28571428571429,"NSABHC0012",0.176488185,0.220568395,0.01345927,7.05e-08,0.000202322,"masked",2016
"1_1",3,0.858740913006287,0.520710059171598,0.781659664527667,2.36018714118578,1.92045454545455,"NSABHC0009",0.401262878,0.481514585,0.004902914,1.25e-09,1.65e-07,"unmasked",2024
"1_1",3,0.858740913006287,0.520710059171598,0.781659664527667,2.36018714118578,1.92045454545455,"NSABHC0009",0.299350158,0.359174436,0.00176031,1.69e-09,4.71e-08,"masked",2024
"1_2",10,2.14395220064387,0.857142857142857,0.931106610203966,8.53309557943133,1.16666666666667,"NSABHC0009",0.366651774,0.439988331,0.003714732,1.15e-09,1.37e-07,"unmasked",2024
"1_2",10,2.14395220064387,0.857142857142857,0.931106610203966,8.53309557943133,1.16666666666667,"NSABHC0009",0.287495296,0.345010973,0.00173788,1.79e-09,5.3e-08,"masked",2024
"1_3",13,2.32201908832348,0.879706152433425,0.905288473461918,10.1962406468906,1.13674321503132,"NSABHC0009",0.350423608,0.420508581,0.002567301,1.03e-09,1.29e-07,"unmasked",2024
"1_3",13,2.32201908832348,0.879706152433425,0.905288473461918,10.1962406468906,1.13674321503132,"NSABHC0009",0.25728119,0.308735616,0.00118418,1.39e-09,3.28e-08,"masked",2024
"1_4",12,2.14836561063859,0.831758034026465,0.864565922756849,8.57083885575982,1.20227272727273,"NSABHC0009",0.344654316,0.413590179,0.002272676,8.5e-10,7.87e-08,"unmasked",2024
"1_4",12,2.14836561063859,0.831758034026465,0.864565922756849,8.57083885575982,1.20227272727273,"NSABHC0009",0.277275049,0.332721582,0.001438126,1.5e-09,3.53e-08,"masked",2024
"1_5",9,2.10657733323212,0.86734693877551,0.958744661315413,8.2200585608369,1.15294117647059,"NSABHC0009",0.364091779,0.436915704,0.002946555,7.78e-10,8.19e-08,"unmasked",2024
"1_5",9,2.10657733323212,0.86734693877551,0.958744661315413,8.2200585608369,1.15294117647059,"NSABHC0009",0.290907697,0.349074633,0.001678882,1.29e-09,3.22e-08,"masked",2024
"2_1",6,1.60241040670273,0.77882797731569,0.894322276077097,4.9649856472265,1.28398058252427,"NSABHC0009",0.381498745,0.457798068,0.005034372,1.12e-09,1.23e-07,"unmasked",2024
"2_1",6,1.60241040670273,0.77882797731569,0.894322276077097,4.9649856472265,1.28398058252427,"NSABHC0009",0.344350528,0.41319326,0.002607956,1.69e-09,4.21e-08,"masked",2024
"2_2",11,2.22128645028556,0.877162629757785,0.926348400400862,9.21918326142812,1.14003944773176,"NSABHC0009",0.365621578,0.438739846,0.002955654,1.08e-09,1.23e-07,"unmasked",2024
"2_2",11,2.22128645028556,0.877162629757785,0.926348400400862,9.21918326142812,1.14003944773176,"NSABHC0009",0.291832978,0.350182149,0.001585037,1.75e-09,4.74e-08,"masked",2024
"2_3",15,2.51234112789095,0.903225806451613,0.927730633231392,12.333771222723,1.10714285714286,"NSABHC0009",0.305855878,0.367026318,0.001527623,7.71e-10,7e-08,"unmasked",2024
"2_3",15,2.51234112789095,0.903225806451613,0.927730633231392,12.333771222723,1.10714285714286,"NSABHC0009",0.252689612,0.303218794,0.001073272,1.4e-09,3.18e-08,"masked",2024
"2_4",12,2.04281583081373,0.795610425240055,0.82208956661934,7.71229517092291,1.25689655172414,"NSABHC0009",0.274606588,0.329531734,0.001059425,5.8e-10,5.11e-08,"unmasked",2024
"2_4",12,2.04281583081373,0.795610425240055,0.82208956661934,7.71229517092291,1.25689655172414,"NSABHC0009",0.240106402,0.288121022,0.000862624,1.06e-09,2.54e-08,"masked",2024
"2_5",13,2.43466510325488,0.903686087990488,0.949205915575816,11.4119962329408,1.10657894736842,"NSABHC0009",0.345623717,0.414747454,0.002721662,8.08e-10,8.39e-08,"unmasked",2024
"2_5",13,2.43466510325488,0.903686087990488,0.949205915575816,11.4119962329408,1.10657894736842,"NSABHC0009",0.271425746,0.325701743,0.001451376,1.22e-09,2.94e-08,"masked",2024
"3_1",5,1.41848366194566,0.72,0.881353453268883,4.13085192089075,1.38888888888889,"NSABHC0009",0.238234235,0.28588193,0.002523803,1.23e-09,1.56e-07,"unmasked",2024
"3_1",5,1.41848366194566,0.72,0.881353453268883,4.13085192089075,1.38888888888889,"NSABHC0009",0.218431192,0.262110643,0.001540275,1.59e-09,4.35e-08,"masked",2024
"3_2",11,2.01557151071718,0.816635160680529,0.840558607200964,7.50501535248199,1.22453703703704,"NSABHC0009",0.321213694,0.385453313,0.001882488,8.23e-10,1e-07,"unmasked",2024
"3_2",11,2.01557151071718,0.816635160680529,0.840558607200964,7.50501535248199,1.22453703703704,"NSABHC0009",0.260913057,0.313095137,0.001197498,1.26e-09,3.41e-08,"masked",2024
"3_3",10,2.00715991560198,0.836734693877551,0.871698475643337,7.44215096754356,1.19512195121951,"NSABHC0009",0.302917189,0.363501391,0.001637649,8.54e-10,1.04e-07,"unmasked",2024
"3_3",10,2.00715991560198,0.836734693877551,0.871698475643337,7.44215096754356,1.19512195121951,"NSABHC0009",0.245069278,0.294073922,0.001039343,1.45e-09,4.55e-08,"masked",2024
"3_4",11,2.08654041026373,0.844135802469136,0.870154937095613,8.05699300224615,1.18464351005484,"NSABHC0009",0.299062712,0.358875013,0.001623848,8.91e-10,1.05e-07,"unmasked",2024
"3_4",11,2.08654041026373,0.844135802469136,0.870154937095613,8.05699300224615,1.18464351005484,"NSABHC0009",0.256753801,0.308091756,0.001181137,1.64e-09,5.13e-08,"masked",2024
"3_5",7,1.55671819348041,0.714681440443213,0.799994899166414,4.74322931339569,1.39922480620155,"NSABHC0009",0.295900568,0.355082272,0.002282382,9.4e-10,1.02e-07,"unmasked",2024
"3_5",7,1.55671819348041,0.714681440443213,0.799994899166414,4.74322931339569,1.39922480620155,"NSABHC0009",0.245684725,0.294837204,0.001299039,1.64e-09,4.85e-08,"masked",2024
"4_1",10,2.15006022448424,0.865051903114187,0.93375929125317,8.585375431416,1.156,"NSABHC0009",0.297642265,0.357174216,0.002657131,1.26e-09,1.93e-07,"unmasked",2024
"4_1",10,2.15006022448424,0.865051903114187,0.93375929125317,8.585375431416,1.156,"NSABHC0009",0.245714116,0.294852791,0.001305519,1.56e-09,5e-08,"masked",2024
"4_2",10,2.04485880136326,0.847736625514403,0.888070893703363,7.72806726830591,1.17961165048544,"NSABHC0009",0.362344883,0.434811472,0.002763789,1.16e-09,1.75e-07,"unmasked",2024
"4_2",10,2.04485880136326,0.847736625514403,0.888070893703363,7.72806726830591,1.17961165048544,"NSABHC0009",0.265607825,0.318767779,0.001247644,1.64e-09,4.92e-08,"masked",2024
"4_3",11,1.9715712467734,0.801097393689986,0.822209071905192,7.18195224682174,1.24828767123288,"NSABHC0009",0.349452578,0.419343701,0.002082349,1.04e-09,1.57e-07,"unmasked",2024
"4_3",11,1.9715712467734,0.801097393689986,0.822209071905192,7.18195224682174,1.24828767123288,"NSABHC0009",0.256667374,0.307970905,0.001044478,1.45e-09,5.19e-08,"masked",2024
"4_4",6,1.71184513523391,0.804733727810651,0.955398960984103,5.53917257678574,1.24264705882353,"NSABHC0009",0.342401003,0.410879778,0.002464833,1.07e-09,1.54e-07,"unmasked",2024
"4_4",6,1.71184513523391,0.804733727810651,0.955398960984103,5.53917257678574,1.24264705882353,"NSABHC0009",0.25297158,0.303595093,0.001148185,1.54e-09,5.1e-08,"masked",2024
"4_5",13,2.30216602080451,0.862003780718336,0.897548333306238,9.99581015608947,1.16008771929825,"NSABHC0009",0.321488116,0.385777476,0.001996657,1.24e-09,1.39e-07,"unmasked",2024
"4_5",13,2.30216602080451,0.862003780718336,0.897548333306238,9.99581015608947,1.16008771929825,"NSABHC0009",0.246235046,0.295476737,0.00114398,1.71e-09,5.19e-08,"masked",2024
"5_1",7,1.83102048111352,0.827160493827161,0.940958390089299,6.24025146915571,1.2089552238806,"NSABHC0009",0.320298616,0.384358797,0.002797123,1.54e-09,3.34e-07,"unmasked",2024
"5_1",7,1.83102048111352,0.827160493827161,0.940958390089299,6.24025146915571,1.2089552238806,"NSABHC0009",0.255828785,0.306997828,0.001467459,1.86e-09,8.71e-08,"masked",2024
"5_2",9,1.81388211466294,0.766439909297052,0.825533326621525,6.13421499415504,1.30473372781065,"NSABHC0009",0.343735724,0.412480205,0.002545666,1.61e-09,2.89e-07,"unmasked",2024
"5_2",9,1.81388211466294,0.766439909297052,0.825533326621525,6.13421499415504,1.30473372781065,"NSABHC0009",0.260457854,0.312552312,0.001260832,1.81e-09,7.98e-08,"masked",2024
"5_3",12,2.18035913710003,0.844387755102041,0.877441064953504,8.84948386606077,1.18429003021148,"NSABHC0009",0.331143945,0.397374991,0.001884587,1.22e-09,1.87e-07,"unmasked",2024
"5_3",12,2.18035913710003,0.844387755102041,0.877441064953504,8.84948386606077,1.18429003021148,"NSABHC0009",0.258627104,0.31038148,0.001115672,1.71e-09,6.51e-08,"masked",2024
"5_4",19,2.74583762849902,0.92,0.932550359483542,15.5776567581491,1.08695652173913,"NSABHC0009",0.422885108,0.507455549,0.00267296,1.11e-09,1.48e-07,"unmasked",2024
"5_4",19,2.74583762849902,0.92,0.932550359483542,15.5776567581491,1.08695652173913,"NSABHC0009",0.271877878,0.326229125,0.001022856,1.6e-09,5.59e-08,"masked",2024
"5_5",10,2.10617091620646,0.851851851851852,0.914698406853584,8.21671846786722,1.17391304347826,"NSABHC0009",0.42365873,0.508390799,0.004985659,1.21e-09,1.75e-07,"unmasked",2024
"5_5",10,2.10617091620646,0.851851851851852,0.914698406853584,8.21671846786722,1.17391304347826,"NSABHC0009",0.284272763,0.341120237,0.001464356,1.58e-09,4.81e-08,"masked",2024
"1_1",3,1.03972077083992,0.625,0.946394630357186,2.82842712474619,1.6,"NSABHC0012",0.1905232,0.228626641,0.001751481,2.35e-09,3.02e-08,"unmasked",2024
"1_1",3,1.03972077083992,0.625,0.946394630357186,2.82842712474619,1.6,"NSABHC0012",0.190650235,0.228759675,0.001728618,2.26e-09,2e-08,"masked",2024
"1_2",6,1.41051355711484,0.662721893491124,0.787222605120391,4.09805945133898,1.50892857142857,"NSABHC0012",0.197062977,0.236475313,0.001722584,2.22e-09,2.94e-08,"unmasked",2024
"1_2",6,1.41051355711484,0.662721893491124,0.787222605120391,4.09805945133898,1.50892857142857,"NSABHC0012",0.191534003,0.229837693,0.001618365,2.18e-09,1.84e-08,"masked",2024
"1_3",5,1.35220939923383,0.694444444444444,0.840174938583843,3.86595754555187,1.44,"NSABHC0012",0.20444108,0.245330189,0.001839545,2.36e-09,3.64e-08,"unmasked",2024
"1_3",5,1.35220939923383,0.694444444444444,0.840174938583843,3.86595754555187,1.44,"NSABHC0012",0.197538973,0.237047968,0.001674246,2.39e-09,2.5e-08,"masked",2024
"1_4",2,0.693147180559945,0.5,1,2,2,"NSABHC0012",0.179747487,0.215694481,0.001447802,2.15e-09,2.89e-08,"unmasked",2024
"1_4",2,0.693147180559945,0.5,1,2,2,"NSABHC0012",0.174752175,0.209727825,0.001343509,1.9e-09,1.47e-08,"masked",2024
"1_5",6,1.6094379124341,0.76,0.898244401703927,5,1.31578947368421,"NSABHC0012",0.178054464,0.213667634,0.001389933,2.42e-09,3.26e-08,"unmasked",2024
"1_5",6,1.6094379124341,0.76,0.898244401703927,5,1.31578947368421,"NSABHC0012",0.173976296,0.208766543,0.00128639,2.09e-09,1.87e-08,"masked",2024
